Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,hdop,utm_easting,utm_northing,utc,zone,letter
1697493676.2142782,167,0,0,GPS_frame1,42.338875805,-71.08835676666666,33.336,10.7,327964.32697174564,4689514.452629657,220116.00,19,T
1697493676.4131417,168,0,20000,GPS_frame1,42.338875355,-71.08835681333333,33.299,10.7,327964.32190003304,4689514.402754994,220116.20,19,T
1697493676.615868,169,0,40000,GPS_frame1,42.338874870000005,-71.08835688666666,33.243,10.7,327964.31453601667,4689514.349047802,220116.40,19,T
1697493676.8112068,170,0,60000,GPS_frame1,42.33887416166667,-71.08835697833334,33.185,10.7,327964.3050525985,4689514.270578233,220116.60,19,T
1697493677.0115182,171,0,80000,GPS_frame1,42.33887317833334,-71.08835701,33.114,8.9,327964.29976212775,4689514.161450608,220116.80,19,T
1697493677.216742,172,0,0,GPS_frame1,42.33887213166666,-71.08835709666667,33.036,10.7,327964.28976792505,4689514.045401575,220117.00,19,T
1697493677.4124675,173,0,20000,GPS_frame1,42.33887020666666,-71.08835737166667,32.867,8.9,327964.26186310174,4689513.8322013505,220117.20,19,T
1697493677.6129906,174,0,40000,GPS_frame1,42.338867755,-71.08835767833332,32.657,8.9,327964.22991320875,4689513.560582862,220117.40,19,T
1697493677.8124733,175,0,60000,GPS_frame1,42.338871575,-71.08835730166668,32.958,8.9,327964.27136150835,4689513.984002743,220117.60,19,T
1697493678.0088053,176,0,80000,GPS_frame1,42.33884960666666,-71.08835964500001,31.231,4.7,327964.0184018593,4689511.549327425,220117.80,19,T
1697493678.2163231,177,0,0,GPS_frame1,42.33884340166666,-71.08836034666666,30.738,10.7,327963.9436751109,4689510.861728982,220118.00,19,T
1697493678.4118512,178,0,20000,GPS_frame1,42.338839575,-71.088360685,30.452,10.7,327963.90536658344,4689510.437491264,220118.20,19,T
1697493678.613261,179,0,40000,GPS_frame1,42.338833568333335,-71.088361295,29.987,10.7,327963.8387323909,4689509.771730766,220118.40,19,T
1697493678.8094687,180,0,60000,GPS_frame1,42.338827471666676,-71.08836194,29.52,10.7,327963.768969374,4689509.096047266,220118.60,19,T
1697493679.0077705,181,0,80000,GPS_frame1,42.338821045,-71.08836252833333,29.019,10.7,327963.702974695,4689508.383605121,220118.80,19,T
1697493679.2072525,182,0,0,GPS_frame1,42.338814175,-71.08836313166667,28.481,10.7,327963.6345352371,4689507.621964528,220119.00,19,T
1697493679.411249,183,0,20000,GPS_frame1,42.33880681000001,-71.08836384833333,27.907,10.7,327963.5554091902,4689506.805587255,220119.20,19,T
1697493679.608127,184,0,40000,GPS_frame1,42.33879908000001,-71.08836457166667,27.297,10.7,327963.4747385013,4689505.948692993,220119.40,19,T
1697493679.8103983,185,0,60000,GPS_frame1,42.338790913333334,-71.0883654,26.671,10.7,327963.38422682346,4689505.04352266,220119.60,19,T
1697493680.011341,186,0,80000,GPS_frame1,42.338782310000006,-71.08836629666666,25.993,10.7,327963.2868948269,4689504.090002073,220119.80,19,T
